"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.4",746
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.45",786
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.5",828
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.55",872
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.6",918
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.65",972
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.7",1029
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.75",1095
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.8",1168
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.85",1270
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.9",1397
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.95",1608
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.975",1841
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.99",2112
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.01",308
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.025",354
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.05",404
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.1",468
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.15",520
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.2",561
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.25",601
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.3",640
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.35",677
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.4",716
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.45",755
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.5",799
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.55",841
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.6",881
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.65",929
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.7",983
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.75",1041
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.8",1113
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.85",1207
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.9",1336
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.95",1572
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.975",1795
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.99",2070
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.01",295
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.025",345
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.05",392
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.1",452
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.15",499
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.2",537
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.25",576
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.3",611
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.35",645
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.4",681
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.45",717
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.5",756
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.55",796
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.6",841
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.65",891
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.7",947
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.75",1011
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.8",1081
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.85",1164
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.9",1285
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.95",1492
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.975",1708
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.99",1980
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.01",223
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.025",252
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.05",276
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.1",308
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.15",332
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.2",351
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.25",370
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.3",387
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.35",405
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.4",421
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.45",440
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.5",455
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.55",472
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.6",490
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.65",509
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.7",530
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.75",554
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.8",581
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.85",621
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.9",665
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.95",738
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.975",809
"Seasonal Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.99",905
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.01",239
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.025",269
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.05",294
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.1",328
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.15",353
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.2",374
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.25",393
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.3",411
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.35",429
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.4",447
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.45",465
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.5",481
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.55",499
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.6",519
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.65",540
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.7",561
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.75",585
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.8",616
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.85",654
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.9",703
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.95",782
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.975",863
"Seasonal Baseline","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.99",962
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.01",245
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.025",272
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.05",300
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.1",334
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.15",360
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.2",384
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.25",403
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.3",422
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.35",441
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.4",458
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.45",475
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.5",494
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.55",513
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.6",532
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.65",552
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.7",578
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.75",606
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.8",636
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.85",675
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.9",730
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.95",812
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.975",885
"Seasonal Baseline","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.99",1005
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.01",241
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.025",274
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.05",299
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.1",332
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.15",357
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.2",379
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.25",399
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.3",418
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.35",435
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.4",452
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.45",469
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.5",488
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.55",507
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.6",527
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.65",547
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.7",571
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.75",599
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.8",628
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.85",667
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.9",715
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.95",797
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.975",869
"Seasonal Baseline","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.99",965
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.01",235
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.025",261
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.05",289
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.1",322
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.15",346
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.2",365
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.25",386
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.3",403
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.35",420
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.4",437
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.45",454
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.5",472
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.55",491
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.6",509
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.65",531
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.7",553
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.75",578
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.8",608
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.85",645
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.9",694
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.95",779
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.975",860
"Seasonal Baseline","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.99",957
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.01",225
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.025",252
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.05",275
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.1",306
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.15",331
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.2",351
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.25",369
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.3",387
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.35",404
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.4",420
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.45",436
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.5",453
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.55",472
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.6",491
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.65",510
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.7",532
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.75",557
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.8",586
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.85",619
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.9",668
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.95",744
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.975",812
"Seasonal Baseline","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.99",915
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.01",211
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.025",236
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.05",260
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.1",291
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.15",312
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.2",331
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.25",348
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.3",365
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.35",381
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.4",397
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.45",413
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.5",428
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.55",447
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.6",465
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.65",483
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.7",503
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.75",526
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.8",552
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.85",584
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.9",629
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.95",700
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.975",763
"Seasonal Baseline","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.99",861
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.01",258
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.025",260
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.05",262
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.1",265
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.15",267
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.2",271
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.25",275
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.3",285
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.35",293
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.4",295
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.45",303
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.5",320
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.55",337
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.6",346
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.65",348
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.7",358
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.75",368
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.8",373
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.85",378
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.9",381
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.95",384
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.975",386
"Opt Baseline","2026-06-27",-3,"2026-06-06","Adults","quantile","0.99",388
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.01",211
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.025",216
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.05",222
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.1",238
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.15",248
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.2",262
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.25",279
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.3",289
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.35",298
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.4",308
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.45",315
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.5",320
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.55",325
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.6",332
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.65",342
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.7",353
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.75",365
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.8",383
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.85",402
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.9",415
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.95",436
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.975",445
"Opt Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.99",451
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.01",176
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.025",189
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.05",204
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.1",229
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.15",246
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.2",260
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.25",269
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.3",278
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.35",288
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.4",298
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.45",308
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.5",320
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.55",333
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.6",345
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.65",356
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.7",367
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.75",378
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.8",391
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.85",407
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.9",431
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.95",467
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.975",487
"Opt Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.99",509
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.01",151
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.025",171
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.05",191
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.1",215
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.15",231
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.2",245
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.25",258
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.3",272
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.35",284
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.4",296
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.45",308
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.5",320
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.55",330
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.6",342
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.65",354
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.7",369
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.75",385
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.8",403
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.85",423
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.9",445
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.95",483
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.975",516
"Opt Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.99",547
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.01",136
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.025",156
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.05",178
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.1",202
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.15",222
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.2",239
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.25",254
"Opt Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.3",268
